,Country,Year,ECCN Code,Description,Rank,Ranking
2686,India,2022,5B002,"Software, as follows",8,Exceptions
2687,India,2022,9B610,"Information Security test, inspection and production equipment, as follows",9,Exceptions
2688,India,2022,2B001,"Test, inspection, and production equipment and related commodities",10,Exceptions
2689,India,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A101",1,NLR with ECCN
2690,India,2022,5A991,"Telecommunication equipment, not controlled by 5A001",2,NLR with ECCN
2691,India,2022,5A992,Equipment not controlled by 5A002,3,NLR with ECCN
2692,India,2022,3A992,General purpose electronic equipment not controlled by 3A002,4,NLR with ECCN
2693,India,2022,4A994,"Computers, electronic assemblies and related equipment not controlled by 4A001",5,NLR with ECCN
2694,India,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment",6,NLR with ECCN
2695,India,2022,3A999,"Specific Processing Equipment, n.e.s., as Follows",7,NLR with ECCN
2696,India,2022,3A991,"Electronic devices, and components not controlled by 3A001",8,NLR with ECCN
2697,India,2022,2B991,Numerical control units for machine tools and numerically controlled,9,NLR with ECCN
2698,India,2022,2B999,"Specific Processing Equipment, n.e.s., as Follows",10,NLR with ECCN
2699,Indonesia,2022,0A501,Firearms,1,License
2700,Indonesia,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,License
2701,Indonesia,2022,2B350,"Chemical manufacturing facilities and equipment, except valves control",3,License
2702,Indonesia,2022,0A504,Optical sighting devices for firearms,4,License
2703,Indonesia,2022,3A611,Military electronics,5,License
2704,Indonesia,2022,5A002,"Information security systems, equipment and components",6,License
2705,Indonesia,2022,0A505,Ammunition,7,License
2706,Indonesia,2022,9A619,Military gas turbine engines and related commodities,8,License
2707,Indonesia,2022,3A231,Neutron generator systems,9,License
2708,Indonesia,2022,1A007,Equipment and devices,10,License
2709,Indonesia,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2710,Indonesia,2022,0A501,Firearms,2,Exceptions
2711,Indonesia,2022,7A103,"Instrumentation, navigation equipment and systems",3,Exceptions
2712,Indonesia,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",4,Exceptions
2713,Indonesia,2022,3A611,Military electronics,5,Exceptions
2714,Indonesia,2022,5D002,Software,6,Exceptions
2715,Indonesia,2022,1A004,Protective and Detection Equipment and Components,7,Exceptions
2716,Indonesia,2022,1C006,Military gas turbine engines and related commodities,8,Exceptions
2717,Indonesia,2022,9A619,Optical sighting devices for firearms,9,Exceptions
2718,Indonesia,2022,0A504,Fluids and lubricating materials,10,Exceptions
2719,Indonesia,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001",1,NLR with ECCN
2720,Indonesia,2022,5A991,"Telecommunication equipment, not controlled by 5A001",2,NLR with ECCN
2721,Indonesia,2022,5A992,Equipment not controlled by 5A002,3,NLR with ECCN
2722,Indonesia,2022,7A994,"Other navigation direction finding equipment, airborne communication e",4,NLR with ECCN
2723,Indonesia,2022,2B999,"Specific Processing Equipment, n.e.s.",5,NLR with ECCN
2724,Indonesia,2022,1C992,"Commercial charges and devices containing energetic materials, n.e.s.",6,NLR with ECCN
2725,Indonesia,2022,3A999,Chemical Weapons Convention (CWC) Schedule 2 and 3 chemicals and famil,7,NLR with ECCN
2726,Indonesia,2022,4A994,"Specific Processing Equipment, n.e.s.",8,NLR with ECCN
2727,Indonesia,2022,1A995,"Computers, electronic assemblies",9,NLR with ECCN
2728,Indonesia,2022,3A992,General purpose electronic equipment not controlled by 3A002,10,NLR with ECCN
2729,Israel,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2730,Israel,2022,9A619,Military gas turbine engines and related commodities,2,License
2731,Israel,2022,0A606,Ground vehicles and related commodities,3,License
2732,Israel,2022,3A611,Military electronics,4,License
2733,Israel,2022,2B350,Chemical manufacturing facilities and equipment,5,License
2734,Israel,2022,0A501,Firearms,6,License
2735,Israel,2022,2B230,All types of pressure transducers,7,License
2736,Israel,2022,5A002,"Information security systems, equipment and components",8,License
2737,Israel,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets",9,License
2738,Israel,2022,3A001,Electronic items,10,License
2739,Israel,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2740,Israel,2022,5B002,"Information Security test, inspection and production equipment",2,Exceptions
2741,Israel,2022,9A619,Military gas turbine engines and related commodities,3,Exceptions
2742,Israel,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",4,Exceptions
2743,Israel,2022,3A001,Electronic items,5,Exceptions
2744,Israel,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,6,Exceptions
2745,Israel,2022,3A611,Military electronics,7,Exceptions
2746,Israel,2022,9B610,"Test, inspection, and production equipment",8,Exceptions
2747,Israel,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A991",9,Exceptions
2748,Israel,2022,6A005,"Lasers, components and optical equipment",10,Exceptions
2749,Israel,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A991",1,NLR with ECCN
2750,Israel,2022,5A992,Equipment not controlled by 5A002,2,NLR with ECCN
2751,Israel,2022,3B991,Equipment not controlled by 3B001,3,NLR with ECCN
2752,Israel,2022,5A991,Equipment not controlled by 5A001,4,NLR with ECCN
2753,Israel,2022,7A994,Other navigation direction finding equipment,5,NLR with ECCN
2754,Israel,2022,3B992,Equipment not controlled by 3B002,6,NLR with ECCN
2755,Israel,2022,3A991,"Electronic devices, and components not controlled by 3A001",7,NLR with ECCN
2756,Israel,2022,4A994,"Computers, electronic assemblies and related equipment not controlled by 3A002",8,NLR with ECCN
2757,Israel,2022,3A992,General purpose electronic equipment not controlled by 3A002,9,NLR with ECCN
2758,Israel,2022,2B999,Specific Processing Equipment,10,NLR with ECCN
2759,Japan,2022,9A610,Military Aircraft and Related Commodities,1,License
2760,Japan,2022,3A611,Military electronics,2,License
2761,Japan,2022,9A619,Military gas turbine engines and related commodities,3,License
2762,Japan,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets",4,License
2763,Japan,2022,9B610,"Test, inspection, and production equipment",5,License
2764,Japan,2022,0A501,Firearms,6,License
2765,Japan,2022,3A001,Electronic items,7,License
2766,Japan,2022,9A515,Spacecraft and related commodities,8,License
2767,Japan,2022,7A611,"Military fire control, laser, imaging, and guidance equipment",9,License
2768,Japan,2022,8A609,Surface vessels of war and related commodities,10,License
2769,Japan,2022,9A610,Military Aircraft and Related Commodities,1,Exceptions
2770,Japan,2022,3A611,Military electronics,2,Exceptions
2771,Japan,2022,9A619,Military gas turbine engines and related commodities,3,Exceptions
2772,Japan,2022,5A002,"Information security systems, equipment and components",4,Exceptions
2773,Japan,2022,9A991,Aircraft,5,Exceptions
2774,Japan,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,6,Exceptions
2775,Japan,2022,9B610,"Test, inspection, and production equipment",7,Exceptions
2776,Japan,2022,6A003,"Cameras, Systems or Equipment, and Components",8,Exceptions
2777,Japan,2022,5D002,Software,9,Exceptions
2778,Japan,2022,5A991,Telecommunication equipment,10,Exceptions
2779,Japan,2022,9A991,Aircraft,1,NLR with ECCN
2780,Japan,2022,3B991,Equipment not controlled by 3B001 for the manufacture of electronic products,2,NLR with ECCN
2781,Japan,2022,5A991,Telecommunication equipment,3,NLR with ECCN
2782,Japan,2022,5A992,Equipment not controlled by 5A002,4,NLR with ECCN
2783,Japan,2022,7A994,Specific Processing Equipment,5,NLR with ECCN
2784,Japan,2022,3A991,Electronic devices and components,6,NLR with ECCN
2785,Japan,2022,3A999,"Other navigation direction finding equipment, airborne communication equipment",7,NLR with ECCN
2786,Japan,2022,3B992,Equipment not controlled by 3B002 for the inspection or testing of electronic products,8,NLR with ECCN
2787,Japan,2022,3A992,General purpose electronic equipment,9,NLR with ECCN
2788,Japan,2022,2B230,All types of pressure transducers,10,NLR with ECCN
2789,Korea,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2790,Korea,2022,0A606,Ground vehicles and related commodities,2,License
2791,Korea,2022,9A619,Military gas turbine engines and related commodities,3,License
2792,Korea,2022,3A611,Military electronics,4,License
2793,Korea,2022,7A611,"Military fire control, laser, imaging, and guidance equipment",5,License
2794,Korea,2022,1C351,Human and animal pathogens and toxins,6,License
2795,Korea,2022,9B610,"Test, inspection, and production equipment and related commodities",7,License
2796,Korea,2022,7A003,Inertial Measurement Equipment or Systems,8,License
2797,Korea,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets",9,License
2798,Korea,2022,3A001,Electronic items,10,License
2799,Korea,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2800,Korea,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,Exceptions
2801,Korea,2022,9A619,Military gas turbine engines and related commodities,3,Exceptions
2802,Korea,2022,0A501,Firearms,4,Exceptions
2803,Korea,2022,0A606,Ground vehicles and related commodities,5,Exceptions
2804,Korea,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,6,Exceptions
2805,Korea,2022,3A611,Military electronics,7,Exceptions
2806,Korea,2022,0A614,Military training equipment,8,Exceptions
2807,Korea,2022,6A003,"Cameras, Systems or Equipment, and Components",9,Exceptions
2808,Korea,2022,7A611,"Military fire control, laser, imaging, and guidance equipment",10,Exceptions
2809,Korea,2022,3B991,Equipment not controlled by 3B001 for the manufacture of electronic,1,NLR with ECCN
2810,Korea,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",2,NLR with ECCN
2811,Korea,2022,5A991,"Telecommunication equipment, not controlled by 5A001",3,NLR with ECCN
2812,Korea,2022,2B999,"Specific Processing Equipment, n.e.s.",4,NLR with ECCN
2813,Korea,2022,5A992,Equipment not controlled by 5A002,5,NLR with ECCN
2814,Korea,2022,3B992,Equipment not controlled by 3B002 for the inspection or testing of ele,6,NLR with ECCN
2815,Korea,2022,3A992,General purpose electronic equipment not controlled by 3A002,7,NLR with ECCN
2816,Korea,2022,3A999,"Specific Processing Equipment, n.e.s.",8,NLR with ECCN
2817,Korea,2022,3A991,"Electronic devices, and components not controlled by 3A001",9,NLR with ECCN
2818,Korea,2022,7A994,"Other navigation direction finding equipment, airborne communication",10,NLR with ECCN
2819,Malaysia,2022,2B230,All types of pressure transducers,1,License
2820,Malaysia,2022,3A001,Electronic items,2,License
2821,Malaysia,2022,9A610,Military Aircraft and Related Commodities,3,License
2822,Malaysia,2022,7A103,"Instrumentation, navigation equipment and systems",4,License
2823,Malaysia,2022,2B350,"Chemical manufacturing facilities and equipment, except valves control",5,License
2824,Malaysia,2022,0A501,Firearms,6,License
2825,Malaysia,2022,7A002,Gyros or Angular Rate Sensors,7,License
2826,Malaysia,2022,3A611,Military electronics,8,License
2827,Malaysia,2022,9A619,Military gas turbine engines and related commodities,9,License
2828,Malaysia,2022,3A002,"General purpose electronic assemblies, modules and equipment",10,License
2829,Malaysia,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2830,Malaysia,2022,3A001,Electronic items,2,Exceptions
2831,Malaysia,2022,9A610,Military Aircraft and Related Commodities,3,Exceptions
2832,Malaysia,2022,3A002,"General purpose electronic assemblies, modules and equipment",4,Exceptions
2833,Malaysia,2022,5B002,"Information Security test, inspection and production equipment",5,Exceptions
2834,Malaysia,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets",6,Exceptions
2835,Malaysia,2022,3B001,Equipment for the manufacturing of semiconductor devices or materials,7,Exceptions
2836,Malaysia,2022,EAR99,Items subject to the EAR that are not elsewhere specified,8,Exceptions
2837,Malaysia,2022,7A103,"Instrumentation, navigation equipment and systems",9,Exceptions
2838,Malaysia,2022,1C006,Fluids and lubricating materials,10,Exceptions
2839,Malaysia,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001",1,NLR with ECCN
2840,Malaysia,2022,3B991,Equipment not controlled by 3B001,2,NLR with ECCN
2841,Malaysia,2022,5A991,"Telecommunication equipment, not controlled by 5A001",3,NLR with ECCN
2842,Malaysia,2022,5A992,Equipment not controlled by 5A002,4,NLR with ECCN
2843,Malaysia,2022,3A992,General purpose electronic equipment not controlled by 3A002,5,NLR with ECCN
2844,Malaysia,2022,3B992,Equipment not controlled by 3B002,6,NLR with ECCN
2845,Malaysia,2022,3A991,"Electronic devices, and components not controlled by 3A001",7,NLR with ECCN
2846,Malaysia,2022,4A994,"Computers, electronic assemblies and related equipment not controlled by 3A002",8,NLR with ECCN
2847,Malaysia,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment",9,NLR with ECCN
2848,Malaysia,2022,2B999,Specific Processing Equipment,10,NLR with ECCN
2849,Mexico,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2850,Mexico,2022,3A611,"Military electronics, as follows (see List of Items Controlled)",2,License
2851,Mexico,2022,0B501,"Test, inspection, and production equipment and related commodities f",3,License
2852,Mexico,2022,9A619,Military gas turbine engines and related commodities (see List of Item,4,License
2853,Mexico,2022,0A614,"Military training equipment, as follows (see List of Items Controlle",5,License
2854,Mexico,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets (see Lis",6,License
2855,Mexico,2022,3A981,Polygraphs (except biomedical recorders designed for use in medical fa,7,License
2856,Mexico,2022,9B610,"Test, inspection, and production equipment and related commodities",8,License
2857,Mexico,2022,5A002,"Information security systems, equipment and components, as follows",9,License
2858,Mexico,2022,9A515,"Spacecraft and related commodities, as follows (see List of Items Co",10,License
2859,Mexico,2022,5A002,"Information security systems, equipment and components, as follows",1,Exceptions
2860,Mexico,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,Exceptions
2861,Mexico,2022,3A001,Electronic items as follows (see List of Items Controlled),3,Exceptions
2862,Mexico,2022,9A619,Military gas turbine engines and related commodities (see List of Item,4,Exceptions
2863,Mexico,2022,9B001,"Manufacturing Equipment, tooling or Fixtures, as Follows (See List of)",5,Exceptions
2864,Mexico,2022,3A611,"Military electronics, as follows (see List of Items Controlled)",6,Exceptions
2865,Mexico,2022,0A606,"Ground vehicles and related commodities, as follows (see List of Items",7,Exceptions
2866,Mexico,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets (see Lis",8,Exceptions
2867,Mexico,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,9,Exceptions
2868,Mexico,2022,0A614,"Military training equipment, as follows (see List of Items Controlle",10,Exceptions
2869,Mexico,2022,4A994,"Computers, electronic assemblies and related equipment not controlle",1,NLR with ECCN
2870,Mexico,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",2,NLR with ECCN
2871,Mexico,2022,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Item",3,NLR with ECCN
2872,Mexico,2022,5A992,Equipment not controlled by 5A002 (see List of Items Controlled),4,NLR with ECCN
2873,Mexico,2022,7A994,"Other navigation direction finding equipment, airborne communication e",5,NLR with ECCN
2874,Mexico,2022,3A991,"Electronic devices, and components not controlled by 3A001",6,NLR with ECCN
2875,Mexico,2022,9A990,"Diesel engines, n.e.s., and tractors and specially designed parts",7,NLR with ECCN
2876,Mexico,2022,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",8,NLR with ECCN
2877,Mexico,2022,1C992,"Commercial charges and devices containing energetic materials, n.e.s",9,NLR with ECCN
2878,Mexico,2022,1A995,Protective and detection equipment not specially designed for milita,10,NLR with ECCN
2879,Netherlands,2022,9A610,Military Aircraft and Related Commodities,1,License
2880,Netherlands,2022,9B610,"Test, inspection, and production equipment and related commodities",2,License
2881,Netherlands,2022,1C111,Propellants and constituent chemicals for propellants,3,License
2882,Netherlands,2022,0A501,Firearms,4,License
2883,Netherlands,2022,3A611,Military gas turbine engines and related commodities,5,License
2884,Netherlands,2022,3B001,Equipment for the manufacturing of semiconductor devices or materials,6,License
2885,Netherlands,2022,0A606,Ground vehicles and related commodities,7,License
2886,Netherlands,2022,9A012,Military electronics,8,License
2887,Netherlands,2022,9E991,"Technology for the development, production or use of equipment",9,License
2888,Netherlands,2022,0A505,Ammunition,10,License
2889,Netherlands,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2890,Netherlands,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,2,Exceptions
2891,Netherlands,2022,9A610,Military Aircraft and Related Commodities,3,Exceptions
2892,Netherlands,2022,3A611,Military gas turbine engines and related commodities,4,Exceptions
2893,Netherlands,2022,9A515,Spacecraft and related commodities,5,Exceptions
2894,Netherlands,2022,5A992,Equipment not controlled by 5A002,6,Exceptions
2895,Netherlands,2022,1A613,Armored and protective equipment and related commodities,7,Exceptions
2896,Netherlands,2022,9A619,Military electronics,8,Exceptions
2897,Netherlands,2022,9A991,Aircraft and gas turbine engines not controlled by 9A001 or 9A002,9,Exceptions
2898,Netherlands,2022,6A003,"Cameras, Systems or Equipment, and Components",10,Exceptions
2899,Netherlands,2022,9A991,Aircraft and gas turbine engines not controlled by 9A001 or 9A002,1,NLR with ECCN
2900,Netherlands,2022,5A992,Equipment not controlled by 5A002,2,NLR with ECCN
2901,Netherlands,2022,3B991,Equipment not controlled by 3B001,3,NLR with ECCN
2902,Netherlands,2022,5A991,Telecommunication equipment not controlled by 5A001,4,NLR with ECCN
2903,Netherlands,2022,3B001,Equipment for the manufacturing of semiconductor devices or materials,5,NLR with ECCN
2904,Netherlands,2022,7A994,Other navigation direction finding equipment,6,NLR with ECCN
2905,Netherlands,2022,4A994,"Computers, electronic assemblies and related equipment",7,NLR with ECCN
2906,Netherlands,2022,3A992,General purpose electronic equipment not controlled by 3A002,8,NLR with ECCN
2907,Netherlands,2022,2B999,Specific Processing Equipment,9,NLR with ECCN
2908,Netherlands,2022,3A999,Equipment not controlled by 3B002,10,NLR with ECCN
2909,Saudi Arabia,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2910,Saudi Arabia,2022,5A002,"Information security systems, equipment and components",2,License
2911,Saudi Arabia,2022,2B350,"Chemical manufacturing facilities and equipment, except valves control",3,License
2912,Saudi Arabia,2022,9B619,"Test, inspection, and production equipment and related commodities",4,License
2913,Saudi Arabia,2022,9A619,Military gas turbine engines and related commodities,5,License
2914,Saudi Arabia,2022,3A611,Military electronics,6,License
2915,Saudi Arabia,2022,0A501,Firearms,7,License
2916,Saudi Arabia,2022,EAR99,Items subject to the EAR that are not elsewhere specified,8,License
2917,Saudi Arabia,2022,0A504,Optical sighting devices for firearms,9,License
2918,Saudi Arabia,2022,9B604,"Test, inspection, and production equipment and related commodities",10,License
2919,Saudi Arabia,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2920,Saudi Arabia,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,Exceptions
2921,Saudi Arabia,2022,3A611,Military electronics,3,Exceptions
2922,Saudi Arabia,2022,9A619,Military gas turbine engines and related commodities,4,Exceptions
2923,Saudi Arabia,2022,1A004,"Protective and Detection Equipment and Components, Not Specially Designed",5,Exceptions
2924,Saudi Arabia,2022,0A501,Firearms,6,Exceptions
2925,Saudi Arabia,2022,0A614,Military training equipment,7,Exceptions
2926,Saudi Arabia,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001",8,Exceptions
2927,Saudi Arabia,2022,EAR99,Items subject to the EAR that are not elsewhere specified,9,Exceptions
2928,Saudi Arabia,2022,7A611,"Military fire control, laser, imaging, and guidance equipment",10,Exceptions
2929,Saudi Arabia,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001",1,NLR with ECCN
2930,Saudi Arabia,2022,5A991,"Telecommunication equipment, not controlled by 5A001",2,NLR with ECCN
2931,Saudi Arabia,2022,5A992,Equipment not controlled by 5A002,3,NLR with ECCN
2932,Saudi Arabia,2022,2B999,"Specific Processing Equipment, n.e.s.",4,NLR with ECCN
2933,Saudi Arabia,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment",5,NLR with ECCN
2934,Saudi Arabia,2022,1A999,"Specific Processing Equipment, n.e.s.",6,NLR with ECCN
2935,Saudi Arabia,2022,4A994,"Computers, electronic assemblies and related equipment not controlled by 4A001",7,NLR with ECCN
2936,Saudi Arabia,2022,0A617,"Miscellaneous Equipment, Materials, and Related Commodities",8,NLR with ECCN
2937,Saudi Arabia,2022,1C992,"Commercial charges and devices containing energetic materials, n.e.s.",9,NLR with ECCN
2938,Saudi Arabia,2022,1A995,Protective and detection equipment not specially designed for military applications,10,NLR with ECCN
2939,Serbia,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,1,License
2940,Serbia,2022,0A504,Optical sighting devices for firearms (including shotguns controlled by),2,License
2941,Serbia,2022,6A003,"Cameras, Systems or Equipment, and Components Therefor, as Follows",3,License
2942,Serbia,2022,5A002,"Information security systems, equipment and components",4,License
2943,Serbia,2022,0A503,Discharge type arms; non-lethal or less-lethal grenades and projectiles,5,License
2944,Serbia,2022,0A978,"Law enforcement striking weapons, including saps, police batons, side handles, and",6,License
2945,Serbia,2022,2B350,"Chemical manufacturing facilities and equipment, except valves controlled by",7,License
2946,Serbia,2022,6A993,"Cameras, not controlled by 6A003 or 6A203, as follows (see List of Items Controlled)",8,License
2947,Serbia,2022,0A502,"Shotguns; shotguns parts and components, consisting of complete trigger assemblies",9,License
2948,Serbia,2022,0A982,"Law enforcement restraint devices, including leg irons, shackles, and",10,License
2949,Serbia,2022,5A002,"Information security systems, equipment and components",1,Exceptions
2950,Serbia,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",2,Exceptions
2951,Serbia,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,3,Exceptions
2952,Serbia,2022,5D002,Software as follows (see List of Items Controlled).,4,Exceptions
2953,Serbia,2022,7A103,"Instrumentation, navigation equipment and systems, other than those controlled by",5,Exceptions
2954,Serbia,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,6,Exceptions
2955,Serbia,2022,3A001,Electronic items as follows (see List of Items Controlled).,7,Exceptions
2956,Serbia,2022,6A001,"Acoustic systems, equipment and components",8,Exceptions
2957,Serbia,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment",9,Exceptions
2958,Serbia,2022,1A004,"Protective and Detection Equipment and Components, Not Specially Designed",10,Exceptions
2959,Serbia,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",1,NLR with ECCN
2960,Serbia,2022,5A992,Equipment not controlled by 5A002 (see List of Items Controlled),2,NLR with ECCN
2961,Serbia,2022,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Items Controlled)",3,NLR with ECCN
2962,Serbia,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment",4,NLR with ECCN
2963,Serbia,2022,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items Controlled)",5,NLR with ECCN
2964,Serbia,2022,3A991,"Electronic devices, and components not controlled by 3A001",6,NLR with ECCN
2965,Serbia,2022,4A994,"Computers, electronic assemblies and related equipment not controlled by",7,NLR with ECCN
2966,Serbia,2022,5D992,Information Security software not controlled by 5D002 as follows,8,NLR with ECCN
2967,Serbia,2022,3A992,General purpose electronic equipment not controlled by 3A002,9,NLR with ECCN
2968,Serbia,2022,0A606,"Ground vehicles and related commodities, as follows (see List of Items Controlled)",10,NLR with ECCN
2969,Singapore,2022,2B230,All types of pressure transducers capable of measuring absolute pressure,1,License
2970,Singapore,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,License
2971,Singapore,2022,9A619,Military gas turbine engines and related commodities (see List of Items Controlled),3,License
2972,Singapore,2022,2B350,"Chemical manufacturing facilities and equipment, except valves control",4,License
2973,Singapore,2022,3A233,"Mass spectrometers, capable of measuring ions of 230 atomic mass units",5,License
2974,Singapore,2022,5A002,"Information security systems, equipment and components, as follows",6,License
2975,Singapore,2022,3A611,"Military electronics, as follows (see List of Items Controlled)",7,License
2976,Singapore,2022,2A983,"Explosives or detonator detection equipment, both bulk and trace based",8,License
2977,Singapore,2022,1C230,"Beryllium metal, alloys containing more than 50% beryllium by weight",9,License
2978,Singapore,2022,9B610,"Test, inspection, and production equipment and related commodities",10,License
2979,Singapore,2022,5A002,"Information security systems, equipment and components, as follows",1,Exceptions
2980,Singapore,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,2,Exceptions
2981,Singapore,2022,3A001,Electronic items as follows (see List of Items Controlled),3,Exceptions
2982,Singapore,2022,9A619,Military gas turbine engines and related commodities (see List of Items Controlled),4,Exceptions
2983,Singapore,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",5,Exceptions
2984,Singapore,2022,5D002,Software as follows (see List of Items Controlled),6,Exceptions
2985,Singapore,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A103",7,Exceptions
2986,Singapore,2022,2B230,All types of pressure transducers capable of measuring absolute pressure,8,Exceptions
2987,Singapore,2022,6A005,"Lasers, components and optical equipment, as follows (see List of Items Controlled)",9,Exceptions
2988,Singapore,2022,3B001,"Equipment for the manufacturing of semiconductor devices or materials,",10,Exceptions
2989,Singapore,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A103",1,NLR with ECCN
2990,Singapore,2022,3B991,Equipment not controlled by 3B001 for the manufacture of electronic products,2,NLR with ECCN
2991,Singapore,2022,3A991,"Electronic devices, and components not controlled by 3A001",3,NLR with ECCN
2992,Singapore,2022,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Items Controlled)",4,NLR with ECCN
2993,Singapore,2022,5A992,Equipment not controlled by 5A002 (see List of Items Controlled),5,NLR with ECCN
2994,Singapore,2022,3B992,Equipment not controlled by 3B002 for the inspection or testing of electronic assemblies,6,NLR with ECCN
2995,Singapore,2022,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items Controlled)",7,NLR with ECCN
2996,Singapore,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment, and related equipment not controlled by 3A002",8,NLR with ECCN
2997,Singapore,2022,4A994,"Computers, electronic assemblies, and related equipment not controlled by 3A002",9,NLR with ECCN
2998,Singapore,2022,2B999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items Controlled)",10,NLR with ECCN
2999,Spain,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
3000,Spain,2022,9A619,Military gas turbine engines and related commodities,2,License
3001,Spain,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,3,License
3002,Spain,2022,9E610,"Technology required for the development, production, operation,",4,License
3003,Spain,2022,3A611,"Military electronics, as follows",5,License
3004,Spain,2022,0A505,Ammunition as follows,6,License
3005,Spain,2022,3A001,Electronic items as follows,7,License
3006,Spain,2022,9A515,"Spacecraft and related commodities, as follows",8,License
3007,Spain,2022,0A606,"Ground vehicles and related commodities, as follows",9,License
3008,Spain,2022,0A503,Discharge type arms; non-lethal or less-lethal grenades and projectile,10,License
3009,Spain,2022,5A002,"Information security systems, equipment and components, as follows",1,Exceptions
3010,Spain,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,Exceptions
3011,Spain,2022,9A619,Military gas turbine engines and related commodities,3,Exceptions
3012,Spain,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",4,Exceptions
3013,Spain,2022,9A515,"Spacecraft and related commodities, as follows",5,Exceptions
3014,Spain,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,6,Exceptions
3015,Spain,2022,3A611,"Military electronics, as follows",7,Exceptions
3016,Spain,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,8,Exceptions
3017,Spain,2022,5D002,"Software, as follows",9,Exceptions
3018,Spain,2022,6A003,"Cameras, Systems or Equipment, and Components Therefor, as Follows",10,Exceptions
